Project,Package,Class,Method,Smell,Description,Method start line no,File
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkHttpClientSendBufferSize,Long Identifier,The length of the field JDK_HTTP_CLIENT_SEND_BUFFER_SIZE is 32.,3154,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkHttpClientWebSocketWriteBufferSize,Long Identifier,The length of the field JDK_HTTP_CLIENT_WEB_SOCKET_WRITE_BUFFER_SIZE is 44.,3167,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkHttpServerMaxConnections,Long Identifier,The length of the field JDK_HTTP_SERVER_MAX_CONNECTIONS is 31.,3193,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkInternalHttpClientDisableHostNameVerification,Long Identifier,The length of the field JDK_INTERNAL_HTTP_CLIENT_DISABLE_HOST_NAME_VERIFICATION is 55.,3232,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkIoPermissionsUseCanonicalPath,Long Identifier,The length of the field JDK_IO_PERMISSIONS_USE_CANONICAL_PATH is 37.,3245,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkJndiLdapObjectFactoriesFilter,Long Identifier,The length of the field JDK_JNDI_LDAP_OBJECT_FACTORIES_FILTER is 37.,3258,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkJndiObjectFactoriesFilter,Long Identifier,The length of the field JDK_JNDI_OBJECT_FACTORIES_FILTER is 32.,3271,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkJndiRmiObjectFactoriesFilter,Long Identifier,The length of the field JDK_JNDI_RMI_OBJECT_FACTORIES_FILTER is 36.,3284,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkNetUrlClassPathShowIgnoredClassPathEntries,Long Identifier,The length of the field JDK_NET_URL_CLASS_PATH_SHOW_IGNORED_CLASS_PATH_ENTRIES is 54.,3362,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkTlsClientSignatureSchemes,Long Identifier,The length of the field JDK_TLS_CLIENT_SIGNATURE_SCHEMES is 32.,3401,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkTlsServerSignatureSchemes,Long Identifier,The length of the field JDK_TLS_SERVER_SIGNATURE_SCHEMES is 32.,3427,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkVirtualThreadSchedulerMaxPoolSize,Long Identifier,The length of the field JDK_VIRTUAL_THREAD_SCHEDULER_MAXPOOLSIZE is 40.,3440,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkVirtualThreadSchedulerParallelism,Long Identifier,The length of the field JDK_VIRTUAL_THREAD_SCHEDULER_PARALLELISM is 40.,3453,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkXmlElementAttributeLimit,Long Identifier,The length of the field JDK_XML_ELEMENT_ATTRIBUTE_LIMIT is 31.,3492,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkXmlEnableExtensionFunctions,Long Identifier,The length of the field JDK_XML_ENABLE_EXTENSION_FUNCTIONS is 34.,3505,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkXmlEntityExpansionLimit,Long Identifier,The length of the field JDK_XML_ENTITY_EXPANSION_LIMIT is 30.,3518,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkXmlEntityReplacementLimit,Long Identifier,The length of the field JDK_XML_ENTITY_REPLACEMENT_LIMIT is 32.,3531,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkXmlMaxGeneralEntitySizeLimit,Long Identifier,The length of the field JDK_XML_MAX_GENERAL_ENTITY_SIZE_LIMIT is 37.,3583,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkXmlMaxParameterEntitySizeLimit,Long Identifier,The length of the field JDK_XML_MAX_PARAMETER_ENTITY_SIZE_LIMIT is 39.,3609,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkXmlOverrideDefaultParser,Long Identifier,The length of the field JDK_XML_OVERRIDE_DEFAULT_PARSER is 31.,3635,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getJdkXmlTotalEntitySizeLimit,Long Identifier,The length of the field JDK_XML_TOTAL_ENTITY_SIZE_LIMIT is 31.,3661,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getNetworkAddressCacheNegativeTtl,Long Identifier,The length of the field NETWORK_ADDRESS_CACHE_NEGATIVE_TTL is 34.,3766,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getNetworkAddressCacheStaleTtl,Long Identifier,The length of the field NETWORK_ADDRESS_CACHE_STALE_TTL is 31.,3779,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getOrgJcpXmlDsigSecureValidation,Long Identifier,The length of the field ORG_JCP_XML_DSIG_SECURE_VALIDATION is 34.,3805,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getOrgOpenJdkJavaUtilStreamTripwire,Long Identifier,The length of the field ORG_OPENJDK_JAVA_UTIL_STREAM_TRIPWIRE is 37.,3818,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getSunNetHttpServerDrainAmount,Long Identifier,The length of the field SUN_NET_HTTP_SERVER_DRAIN_AMOUNT is 32.,4012,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getSunNetHttpServerIdleInterval,Long Identifier,The length of the field SUN_NET_HTTP_SERVER_IDLE_INTERVAL is 33.,4025,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getSunNetHttpServerMaxIdleConnections,Long Identifier,The length of the field SUN_NET_HTTP_SERVER_MAX_IDLE_CONNECTIONS is 40.,4038,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getSunNetHttpServerMaxReqHeaders,Long Identifier,The length of the field SUN_NET_HTTP_SERVER_MAX_REQ_HEADERS is 35.,4051,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getSunNetHttpServerMaxReqTime,Long Identifier,The length of the field SUN_NET_HTTP_SERVER_MAX_REQ_TIME is 32.,4064,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,SystemProperties,getSunNetHttpServerMaxRspTime,Long Identifier,The length of the field SUN_NET_HTTP_SERVER_MAX_RSP_TIME is 32.,4077,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java
commons-lang,org.apache.commons.lang3,ObjectUtils,getFirstNonNull,Long Statement,The length of the statement "return Streams.of(suppliers).filter(Objects::nonNull).map(Supplier::get).filter(Objects::nonNull).findFirst().orElse(null);" is 123.,608,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/ObjectUtils.java
commons-lang,org.apache.commons.lang3,ObjectUtils,hashCodeMulti,Magic Number,The method contains a magic number: 31,730,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/ObjectUtils.java
commons-lang,org.apache.commons.lang3,ObjectUtils,median,Magic Number,The method contains a magic number: 2,1043,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/ObjectUtils.java
commons-lang,org.apache.commons.lang3,ObjectUtils,median,Magic Number,The method contains a magic number: 2,1065,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/ObjectUtils.java
commons-lang,org.apache.commons.lang3,SystemUtils,isJavaVersionAtLeast,Long Identifier,The length of the field JAVA_SPECIFICATION_VERSION_ENUM is 31.,2359,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemUtils.java
commons-lang,org.apache.commons.lang3,SystemUtils,isJavaVersionAtMost,Long Identifier,The length of the field JAVA_SPECIFICATION_VERSION_ENUM is 31.,2372,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/SystemUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Parameter List,The method has 5 parameters. ,176,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Parameter List,The method has 6 parameters. ,198,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Complex Conditional,The conditional expression letters && digits && start <= ASCII_0 && end >= ASCII_z + 1 is complex.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Complex Conditional,The conditional expression (!digits || end <= ASCII_0) && (!letters || end <= ASCII_A) && (digits || letters) is complex.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Complex Conditional,The conditional expression letters && Character.isLetter(c) || digits && Character.isDigit(c) is complex.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Complex Conditional,The conditional expression letters && Character.isLetter(codePoint) || digits && Character.isDigit(codePoint) || !letters && !digits is complex.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Complex Method,Cyclomatic complexity of the method is 45,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Method,The method has 154 lines of code.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Parameter List,The method has 7 parameters. ,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Statement,The length of the statement "throw new IllegalArgumentException(String.format("Parameter end (%`d) must be greater than (%`d) for generating digits or greater than (%`d) for generating letters."`end`ASCII_0`ASCII_A));" is 188.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Statement,The length of the statement "throw new IllegalArgumentException(String.format("No letters or digits exist between start %`d and end %`d."`start`end));" is 121.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Statement,The length of the statement "throw new IllegalArgumentException(String.format("No %s%s%s exist in chars[%`d..%`d)."`letters ? "letters" : ""`letters && digits ? " or " : ""`digits ? "digits" : ""`start`end));" is 179.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Statement,The length of the statement "final long desiredCacheSize=((long)count * gapBits + CACHE_PADDING_BITS) / BITS_TO_BYTES_DIVISOR + BASE_CACHE_SIZE_PADDING;" is 123.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
commons-lang,org.apache.commons.lang3,RandomStringUtils,random,Long Statement,The length of the statement "throw new IllegalArgumentException(String.format("No acceptable code points found in range [%`d` %`d) within %`d attempts."`start`end`maxRejections));" is 150.,224,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java
